OTU	F001	F009	F012	F015	F016	F023	F025	F028	F029	F033	F037	F040	F041	F042	F043	F044	F046	F047	F048	F052	F053	F060	F062	F067	F069	F075	F076	F078	F080	F084	F085	F087	F095	F096	F097	F099	F101	F102	F103	F104	F107	F108	F109	F127	F134	F143	F145
31e1fa8130ca196a79270b1abce8b864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bae0a85cae7f80027a7cf505191a84d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43d1fd957d6f9d3d189b720187ac4cb6	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f3172a71dc9386531ad204df9f4520c5	15	0	0	0	24	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11b1c181f819d3b8af4a738c484a26ec	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
3e406f73f6c0ac0ea3f0300c734d75cc	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bc6c61811e5c89a1b94dfcbcd5cfbd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc285066381412bc044155eb1347ae0a	10	12	0	17	19	0	23	0	17	26	0	0	0	19	0	12	0	10	17	9	10	18	0	68	35	29	16	64	14	23	0	11	6	11	0	0	0	0	0	12	23	0	13	0	0	15	0
ebcee2b00f4e6a77aed3731382595dcc	0	5	0	0	7	0	0	0	0	7	0	0	17	0	0	4	0	0	11	0	6	0	0	8	0	10	7	0	0	0	0	0	0	6	4	0	17	0	0	0	0	0	0	0	0	6	0
73d99a89c0bc3896900e2e5eebf6a5c6	0	52	0	0	44	36	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	30	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f8fa80522293bc13456ac758267c7e3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
a7699e0d972f98c9108cc737412d0189	0	22	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	32	3	26	41	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
251af966b130d026f11e166d448dc9b8	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0583dc84616f1c3d411701e68dba9a4a	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acd538cb1339dff48aa4655ee5193db9	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1028cf35563851eab62fac5b2b741f9c	0	0	0	0	38	0	46	0	0	0	19	0	0	0	0	0	0	32	0	0	0	0	0	0	50	46	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f30b4e209583e6436398e50b53cda1b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	57	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
895894bc05912da190f2f7571314d2fc	0	28	0	5	5	41	0	0	0	9	5	0	21	21	6	0	5	4	10	3	60	7	0	6	0	0	7	0	16	19	0	15	10	7	2	9	8	0	0	0	2	7	0	0	8	0	0
4d5f8ad19dd9a7dc82b010e03397bbdf	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
826ce3fcc0aecc84c1e5208e161b933c	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e7fe26c347c754dfb80f8db8ed8417e	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
975c31a6ed8cb8d3e5ecb74b37c77d55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45d2ab401c77322456fc8a6d908812b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
008117e2f706ed6b11982bf3b49016b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fdbdf1491826f0498920bb6b090e5b37	10	37	0	4	30	30	22	0	9	0	0	0	77	12	6	11	0	18	17	0	12	14	0	10	0	19	14	6	16	12	0	0	12	9	0	0	23	0	0	7	5	0	0	0	6	6	0
d88833d3b47a45113c211720c48f397a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
1a530ebac6f1c2bab71669f4a9de2297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25f20ea8501caab4b784dddd78ca7451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
8dd3f3dfd6f6399e761e084af845ef0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b7ac97e79163d1b8fa5aef80f099bc8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
b57a9a62c5f105d3d86f12acf6b11943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b2b53fa66998d357ed9052d33f212d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
12470788bf1ada9fcf5ed7dd6f0b6b84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
be8d4823e69880b075b703f382bfde8d	0	35	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
a78abf60a6edcc0dd6eb8861c03e20f5	0	33	0	0	79	44	27	0	51	0	0	0	0	0	0	0	16	0	0	0	87	46	0	84	0	0	54	48	0	0	0	0	0	48	16	0	0	0	0	0	0	0	0	0	23	0	0
e06c983aa4e830ea5d4ab1d8d93aa4a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a44be68a023cfd5db2f1a1aa5e616c8d	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17e233a591437a8f0a8f3731bf9deade	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a7fc66495a199799c4d2c08ed747f3c	0	38	0	43	65	33	51	0	22	40	14	0	8	69	12	27	20	30	85	45	54	44	0	140	95	97	124	166	55	176	0	53	37	60	13	0	20	0	0	58	101	19	79	7	11	24	15
3a97c2bac66de49c5643a08c26b17f8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b934de0645a0739e567b237205f01f71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13ef1fbb51f7cffe67024178e5ca3845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4458ad576354efde35364ac5e3a50605	0	0	0	0	0	0	29	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
14911c835878ec05629ae4e16b57223f	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93b6b43a49e4c1ebc897331dad7e1a15	0	0	0	0	34	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	27	0	11	14	23	13	0	0	0	0	11	0	0	0	0	0	0	9	0	0	0	0	0	0
40ae2df40538b8b1441f47405682c701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6688b59b7240891485fbcc6559ec377f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33f3ef66e098b363a75196415ca00869	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c076f524a78141235aa4e7bc25fec98	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ab140d3536daf1139878a8786c938af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7dbb66df5504b444bda73d47da133b32	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d0b17a546f2dc0d1b69da10defa2b6e	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	28	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49032ff78d963f995e56bac3b2589c3b	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ec017d20369a603c81e995b284a2f35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4da5abc7f53487c96b8b2cbd96d415da	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ce35d9968dfc2cbba74c0537aedb524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
14def41f04d412ca9dcacd18ddde2120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ab530f8a976613c053548e4b4564f651	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75ec023905c208c0eec749653de3fd50	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2474a993c57d60f51014e740228d270	0	27	0	10	16	14	20	0	0	0	9	0	27	20	4	20	0	0	12	11	15	15	0	41	7	22	11	38	12	53	0	22	0	26	0	0	8	0	0	5	31	0	5	0	0	15	9
df93efaefbc55d925349b93c788fa93e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e750b229a7c549d22f1af5da98d97f7f	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89750038b761b206b552566b36d198a0	0	6	0	7	5	0	7	0	0	0	0	0	16	0	10	2	3	11	20	0	20	0	0	0	15	11	0	0	8	0	0	5	6	6	0	0	15	0	0	0	4	0	4	5	0	4	4
eefccefd1023ceb0a7b9d650911ae70f	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1cced769460bf09c11a9b67554c5d70	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	26	0	23	58	24
50589e01add70ef201146e11a1ab41a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
5285c2b4d027cbb73a7efa8ad28b9c0d	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a90268a55b92cdf24a7be460a63b6f60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f907d70c0ae2e57bc8b6be709c575c2	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
f4de6dcb3792185f216aedb117a7508f	0	0	0	0	15	5	15	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	5	0	0	16	0	0	0	0	0	0	0
964ff1c2a63562dafb65818898ae7fca	0	0	0	36	44	0	0	0	0	28	0	0	0	0	0	29	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312536949958e13c26834038b5e92a2a	0	13	0	27	29	0	0	0	23	1	0	0	18	50	16	0	23	26	29	6	23	25	0	7	14	37	26	38	0	60	0	58	0	0	0	0	44	0	0	19	26	0	28	0	15	27	0
3be38346b3217299c96602c5eeff08ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e851a7f1e53a1a01b59a59d82c324e4	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3087c796c3e54e05b0dcbf1db2303bdd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a54a146555f1daa4aa197c22f2a4cdd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b8a41f8c1a4c3c64627b23cc4283cab3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
687fb71c4977cd355f7ba81ef2e33ad1	0	11	0	0	0	15	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4703f765f0b3a593b297ff41e83b5459	0	31	0	9	0	19	45	0	0	22	25	0	18	0	14	0	0	10	22	0	33	13	0	13	22	14	22	15	0	35	0	0	0	0	0	0	22	0	0	19	35	9	17	14	19	50	20
77c8fa74e5425b53b434901548829b0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
a6ffc9f0cf360e59bff6523a8e08dc28	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
766b4f77fadf667555e0448d80d801f5	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	5	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	4	0	12	0	0	0	0	0	0	0	0	0	0
2f665018365a37f3ca55c4dbcdf438d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
b6c61839797f66ea945fef6a2631ba0d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d79279c54dc584c8d0257ebb739fc37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1738a443fefd056a2064f25f5d0b4b28	19	0	0	0	27	9	0	0	12	0	6	0	0	18	0	0	0	2	0	4	0	0	0	15	0	5	0	0	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693e3d8369440db612353359a6a840a5	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0386add17ac52cd56da88df802c86d75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	6	9	0
571e435526613bb89b4377e3e9a92b9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
34765bff257ad8fdd4e7893ba7e5c0b0	0	0	0	15	0	0	0	0	2	0	0	0	10	0	0	0	0	0	5	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	16	8	0	0	0	0	0	0
b96d5363834c0c542a8dba592982425c	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5f55dc1725372f4948ff846826d4e22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4a895a833ab619cfdc8d38bd0ac2f33	0	7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fc5f97810bf612b497125a7274eb9f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
69fd14af95cafe3648a6da9b08cf792c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7433ceddd2f16c55de55a409b3026f10	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e5a800989f68d49fffc4805ce128ace	0	48	0	57	95	60	76	0	71	42	0	0	0	65	57	0	0	0	0	0	0	30	0	136	43	47	60	88	64	68	0	35	0	0	30	0	0	0	0	0	40	34	0	0	26	0	24
0b59e44e926cc2c38641a3c9eb92b9e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d9c8af2f6a20888621ccca9ee9d21c8	0	68	0	27	72	37	43	0	36	61	17	0	21	48	21	0	19	21	48	21	47	25	0	180	55	28	63	65	17	50	0	22	31	33	0	124	0	0	0	0	42	14	19	0	29	117	53
798b53de4779d7cf1d35a46fe2128be3	0	30	0	0	59	0	42	0	22	0	0	0	0	25	0	0	0	0	16	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0
e1fdcf5b9f5e570b8e0815ddad2c3628	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c04394760c123dfe931ab156252a69d	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d899c2dde2dca9bb37b1a7b93617d38d	0	3	0	0	12	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
84ee3d5366b0135a28b4b9ee551ae833	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f8d401306c777c013444dca0f62785ba	41	0	0	0	100	0	73	0	0	50	0	0	36	0	0	0	20	26	67	39	0	0	0	87	0	63	66	105	0	75	0	51	0	45	0	0	31	0	0	85	0	0	61	0	0	0	0
de42acffefafacc4039eb8b9f5b7c07d	0	18	0	0	51	27	0	0	26	30	0	0	0	23	15	0	0	0	0	0	0	0	0	46	0	25	0	54	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	22	0
4e452ccc7450c35574e14b55f39ce0df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a8651618911e5bb5d1066e5abca8f322	0	6	0	0	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	8	0
5960b7c886da780e7924b2f424a8687b	0	19	0	27	0	67	0	0	38	42	14	0	32	19	0	43	0	43	29	22	18	21	0	39	0	5	52	2	29	21	0	15	39	20	20	0	34	0	0	33	41	27	17	0	19	29	40
7c97d92ae919c0ccff411cb5b5e62121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
d6376be160425bd623e723894b9165de	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ecc6c7c108363e178e7234422d73bca7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
dd4f77cf004b652cd0249d3cca86060c	0	68	0	62	75	0	0	0	64	59	0	0	53	62	32	0	71	66	116	81	138	90	0	104	53	136	122	96	0	87	0	40	56	0	0	0	86	0	13	54	133	0	64	70	57	143	95
dd965902d6e2c874cf6660e660b8d983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67a33da9ea24e676cddb4d03efe9329f	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e19ec7cce14e1085d797442fbf591e3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aac34dad6c328d3eeba91206e9f95c13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
01396fc4ac234449c9210323fa9e1ef9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
ffe7a1c4eea086d95a63280fccda366f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
