#OTU ID	taxonomy	16S-even	16s-mock-even-insilico-v2	16s-mock-staggered-insilico-v2	16S-stag	BLANK	F059	F067	F075	F076	F080	F095	F096	F100	F104	F105	F106	F107	F109	F111	F135	F141	F143	F145	F60	F69	F78	F79	F87	unknown
095f57886f5b03bb556a723288e9f1dc	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group III; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00959409594095941	0.0	0.015613910574875798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84f67485605f9b79dbcf7df936b7ba8e	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015522875816993464	0.0	0.0	0.0	0.0	0.0	0.0	0.00869061413673233	0.012345679012345678	0.0	0.0	0.0	0.0038461538461538464	0.0	0.0	0.01283112582781457	0.0	0.014234875444839857	0.0	0.0	0.0
26defcad0a413ccbc4134c59b5c0905f	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00989010989010989	0.0	0.013671875	0.0	0.0	0.0	0.0	0.0	0.0
16ade4bdb9c982e21946a2eb6cf2c741	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0023494860499265785	0.0	0.0	0.0	0.0	0.0	0.0	0.0134847409510291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006613756613756613	0.003011223651793047	0.0	0.0	0.0
b3380379ad3d80841e69c26a0661b1f4	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II	0.0	0.0	0.0	0.0	0.0	0.008658008658008658	0.003524229074889868	0.005494505494505495	0.0	0.0	0.0062318238471125885	0.012915129151291513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ca0ab24caaf72052aae6f5f3be8660e	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012362637362637362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
027d2837522e9d886c5114d35d2f8af8	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012228260869565218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
281c419d5c32e036d9a3909fe8db7046	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01216685979142526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2556d53c7fc5b4b4f7f2be4db48377f2	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group III	0.0	0.0	0.0	0.0	0.0	0.0	0.004405286343612335	0.0	0.0	0.0	0.0029081844619858743	0.0033210332103321034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011242973141786383	0.012087912087912088	0.0	0.0078125	0.004966887417218543	0.0	0.0010949904188338351	0.0	0.0	0.0
e81231c09da54f1e4cfcdf29d7af9dcd	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0120652945351313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021899808376676703	0.0	0.0	0.0
655058fea1172a19d57daea35ec25e8c	D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia; D_3__uncultured euryarchaeote; D_4__uncultured euryarchaeote; D_5__uncultured euryarchaeote; D_6__uncultured euryarchaeote	0.0	0.0	0.0	0.0	0.0	0.0	0.000881057268722467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017381228273464658	0.0	0.01154891304347826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010678056593699946	0.0
2625f5e0556b084be1313777d7183606	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II	0.0	0.0	0.0	0.0	0.0	0.007034632034632035	0.0020558002936857563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010683760683760684	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f1a2d046e4208ba026f026053e38fb83	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00946372239747634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
596d05aab4b55ec0d97b62feef7b885a	D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia; D_3__uncultured euryarchaeote; D_4__uncultured euryarchaeote; D_5__uncultured euryarchaeote; D_6__uncultured euryarchaeote	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00697350069735007	0.0	0.008818342151675485	0.0	0.005936675461741424	0.0	0.00467032967032967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2933feb79537abb60248e6df3d200e62	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002638522427440633	0.008744534665833853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17eeb85da8cd0782fb5890c49245c19d	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004807692307692308	0.0	0.0	0.0029081844619858743	0.0	0.0	0.0	0.0	0.008111239860950173	0.0	0.0	0.0	0.006870705808869456	0.0	0.0	0.0	0.0	0.0026455026455026454	0.0	0.0	0.0	0.0
093bd611a53f5440912bb81e0a30b88e	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.005873715124816446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006596306068601583	0.0	0.004120879120879121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67d15e3404be57717579eec812c0ecd1	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; D_4__marine metagenome; D_5__marine metagenome; D_6__marine metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004372267332916927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006406833956219968	0.0
509c1b27792a7b1487787e320a13367b	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005718954248366013	0.0	0.0024927295388450354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
