#OTU ID	taxonomy	16S-even	16s-mock-even-insilico-v2	16s-mock-staggered-insilico-v2	16S-stag	18S-stag	BLANK	F059	F067	F075	F076	F080	F095	F096	F100	F104	F105	F106	F107	F109	F111	F135	F141	F143	F145	F60	F69	F78	F79	F87	unknown
a7fb73795a62eb27e56a6fc538cbce3a	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.004394876006858888	0.0038748268851106463	0.0	0.0	0.0	0.0	0.004115400933389903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003591745214466636	0.0
c28a1db474603a1b2606fdc5bd5015f3	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.0008213374832490381	0.0009576568347231635	0.001272948431444655	0.0009750390015600624	0.0	0.0007364016736401673	0.0005303351718285957	0.0018011894647408666	0.0006469847107297307	0.0010970704156677909	0.0	0.0	0.001991215226939971	0.0	0.001529319234466486	0.001099413646055437	0.0	0.004332414336352895	0.0008597856082983179	0.0009273738953340364	0.0008388528687020499	0.0	0.0013494996470539385	0.0
4b4e842744e2ee3505defcd8dc6e6061	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0010374789262093114	0.001134455019595132	0.002432745891205341	0.0	0.0013370380429105647	0.001305439330543933	0.0007636826474331777	0.0	0.0	0.0	0.0021265775969673156	0.0035680508984610093	0.0024011713030746705	0.0	0.0026216901162282617	0.004131130063965885	0.0	0.0	0.0009429906671658971	0.0	0.0008738050715646354	0.0	0.001162645849769547	0.0
165d53a3627c5b13dc0e4d43a9585b35	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004063619680153806	0.003997867803837953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1401cfd6a11ecc38fc403120fd9baf85	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.002291099295378896	0.002755105047588178	0.001866991032785494	0.0027626105044201766	0.0027576409635030395	0.003481171548117155	0.003075943996605855	0.0027527612574341546	0.0014982803827425341	0.002559830969891512	0.0007396791641625445	0.0012466683862092684	0.0016398243045387994	0.0013640309180341422	0.002752774622039675	0.0019323027718550106	0.0	0.0	0.0012758109026362137	0.0015819907626286505	0.0034253158805333706	0.0	0.002325291699539094	0.0
ad7a812323880fdbfb5bb08777efac8e	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.000720471476534244	0.0015911836638477178	0.0012446606885236626	0.0	0.0008565399962395805	0.0014393305439330544	0.002333474756045821	0.0	0.0023155242278748256	0.0	0.0013406684850446118	0.0011177026910841716	0.001903367496339678	0.0028933989170421195	0.0	0.0013992537313432835	0.0	0.0	0.0005269653728280012	0.0014728879514128814	0.0016951818388353927	0.0	0.0021176763692231032	0.0
a03e773ae24580976e9d864c7af8dc24	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0007492903355956138	0.0005009281904705779	0.000594042601340839	0.0	0.0013370380429105647	0.0	0.0	0.0	0.0018047468246671435	0.0028848888708301167	0.0012019786417641347	0.0	0.0	0.0	0.0020973520929826093	0.0	0.0	0.0	0.0010539307456560025	0.0010182929046805107	0.0	0.0	0.0012041689158327452	0.0
333b8b54e88aa3353756fea6269cab32	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0005763771812273952	0.0007071927394878746	0.0	0.0011375455018200727	0.0019428834061044143	0.0016401673640167363	0.0007636826474331777	0.0025148683092608326	0.0010896584601763884	0.0022754053065702326	0.0	0.0	0.0	0.0	0.0	0.0006996268656716418	0.0	0.0	0.0018582463147092676	0.0026912026766556353	0.0002621415214693906	0.0	0.0009550305194535565	0.0
60f53e84b4ab35530ef79eccb7048bf8	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008565399962395805	0.0	0.0	0.0026508071367884454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008910062915954467	0.0	0.0	0.0010173151185483536	0.0
0faee93453ec8e3ef4745dd73ca8fed4	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Nostocales; D_4__Phormidiaceae; D_5__Trichodesmium IMS101; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.00044669231545123127	0.0	0.0	0.0	0.0004596068272505066	0.0	0.0025243954179041154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009965535855167545	0.0
